"ID","Author Name","Author Channel URL","Public","Published","Comment","Likes","Comment URL"
"UgwPX6jz-VdEbISWw_V4AaABAg","Patrick G.","https://www.youtube.com/channel/UCpVSJqV_2wxd4crFn5aJYqw","true","2020-03-18 11:41:41","Yas","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgwPX6jz-VdEbISWw_V4AaABAg"
"UgzgUx1uMRYiWpSAA4t4AaABAg","Tuffy 0711","https://www.youtube.com/channel/UCadMqL-Rn-3qDLPLrxdomLg","true","2020-03-18 11:41:41","Re introduction*","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgzgUx1uMRYiWpSAA4t4AaABAg"
"Ugyu7pF0TlekIb13E2N4AaABAg","Electromero Ramírez Meza","https://www.youtube.com/channel/UCTh-XbYM1Cj4etRsdV5XcXQ","true","2020-03-18 11:41:41","Yo quiero uno","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugyu7pF0TlekIb13E2N4AaABAg"
"UgzaNfonXKaT2-It6ER4AaABAg","Computer Man","https://www.youtube.com/channel/UCxhoXgqZ9Re4OdI0LUBDgtw","true","2020-03-18 11:41:41","Been waiting!","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgzaNfonXKaT2-It6ER4AaABAg"
"UgyN5t-xB4e5GN8I3354AaABAg","Roblox Firdaus Pro","https://www.youtube.com/channel/UChibXkOcr48X_3zTz-EhiIw","true","2020-03-18 11:41:41","Galaxy Fold","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgyN5t-xB4e5GN8I3354AaABAg"
"UgyqkDlVDhT4BT_ABwV4AaABAg","timb timb7777","https://www.youtube.com/channel/UC-YuVYIsFzQvTqiFBh41c1g","true","2020-03-18 11:41:41","👍👍👍👍👍👍👍👍👍👍👍","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgyqkDlVDhT4BT_ABwV4AaABAg"
"UgyajtWw8V3txnDplJF4AaABAg","arquitecto Fabian santacruz","https://www.youtube.com/channel/UCa5_PtqBQTTAbugspkSkayg","true","2020-03-18 11:41:41","Lo quiero ya","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgyajtWw8V3txnDplJF4AaABAg"
"UgzxiTirIhffVqcJ54h4AaABAg","zentenxx","https://www.youtube.com/channel/UCK3h9feFpDICp69OcfW6hDQ","true","2020-03-18 11:41:41","here we go again","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgzxiTirIhffVqcJ54h4AaABAg"
"UgzEwAsR4yLXgJUpi0V4AaABAg","Jason Kim","https://www.youtube.com/channel/UCNHhQGCdx8pbM3o1InsmjgQ","true","2020-03-18 11:41:41","Wow","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgzEwAsR4yLXgJUpi0V4AaABAg"
"UgyeQP8HWVvx0EClaLR4AaABAg","Omar Adel","https://www.youtube.com/channel/UCXUFjytBtWpNgMsI-EIL1EA","true","2020-03-18 11:41:41","Here from 2030.","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgyeQP8HWVvx0EClaLR4AaABAg"
"Ugxo8eKUO6QTD9bItEV4AaABAg","jangam rajesh","https://www.youtube.com/channel/UCvbATBVb20cP8G6ElyG7YLg","true","2020-03-18 11:41:41","What is date lunching","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugxo8eKUO6QTD9bItEV4AaABAg"
"UgxTSZ_RD_lardBDjSJ4AaABAg","David's Lego Stop Motion","https://www.youtube.com/channel/UCMlc5K-kygoAdI5484Pr5bw","true","2020-03-18 11:41:41","24 comment","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgxTSZ_RD_lardBDjSJ4AaABAg"
"Ugw4VyjF_ZFcBGXe9MZ4AaABAg","Erick Sami","https://www.youtube.com/channel/UC8KeFTp6GDXv4U7IymncRGg","true","2020-03-18 11:41:41","Like because you see if they put it on sale🙌","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugw4VyjF_ZFcBGXe9MZ4AaABAg"
"UgyTtwgwXmR-04YXHpZ4AaABAg","leojrobison","https://www.youtube.com/channel/UCa0PkCwG2LUS3rL1KQXjmzA","true","2020-03-18 11:41:41","Yeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeessssssssssssssssssssss




HELLO I've been waiting SAMSUNG!","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgyTtwgwXmR-04YXHpZ4AaABAg"
"UgxUU9XsPUZcEZI4LqZ4AaABAg","Xavier remache","https://www.youtube.com/channel/UC3pnzQ3XUyjZa93v61tcDAw","true","2020-03-18 11:41:41","xd pishe galaxy fold","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgxUU9XsPUZcEZI4LqZ4AaABAg"
"Ugz6T_7KVhY4r29p_bF4AaABAg","EddyGraphic","https://www.youtube.com/channel/UCaMxyiA1R6DVxqJ4cuslN8Q","true","2020-03-18 11:41:41","It's back!!!","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugz6T_7KVhY4r29p_bF4AaABAg"
"UgyGkwNfTfZPoSMVD054AaABAg","Estevao Rocha","https://www.youtube.com/channel/UCl_ihbgKlQ8M2Yn014YWaNw","true","2020-03-18 11:41:41","MEU DEEEEEUS","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgyGkwNfTfZPoSMVD054AaABAg"
"UgzaXeKU2m-bmu9t3dd4AaABAg","JamesLetsPlay124","https://www.youtube.com/channel/UCis7OPY0VdFFlAl08nD9YNQ","true","2020-03-18 11:41:41","It’s back to stay for a while this time","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgzaXeKU2m-bmu9t3dd4AaABAg"
"Ugwtx_x_1K0f7ehsih14AaABAg","El Moon Light","https://www.youtube.com/channel/UCFfCTrdQnDEGy_b-zNBRtTA","true","2020-03-18 11:41:41","like si quieres el galaxy fold","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugwtx_x_1K0f7ehsih14AaABAg"
"UgwwZwmmN4DH8ii67o54AaABAg","Allen Hamilton","https://www.youtube.com/channel/UCAYOFNg57LQ7BQNe5wm-vKw","true","2020-03-18 11:41:41","Samsung uses can now flex and fold on iPhone users again.","290","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgwwZwmmN4DH8ii67o54AaABAg"
"UgxD6jbI3Q1O6Iu0gYx4AaABAg","VividFlow","https://www.youtube.com/channel/UC1-tZ316jlcJBMKEilnJcdA","true","2020-03-18 11:41:41","Official Re-Introduction*","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgxD6jbI3Q1O6Iu0gYx4AaABAg"
"UgyJdwV4esNac1VTX8R4AaABAg","르필루즈","https://www.youtube.com/channel/UCnT9ADH3SPCbiiTxcLnUHhQ","true","2020-03-18 11:41:41","Samsung Galaxy Fold 😍😍😍😍😍😍💙💙💙💙💙💙💙","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgyJdwV4esNac1VTX8R4AaABAg"
"UgzyN_bO_u-161xbBsF4AaABAg","Quazker","https://www.youtube.com/channel/UCjqsLcPuj9Z9XfBdm2sqxZA","true","2020-03-18 11:41:41","Sorry Samsung I love you but I'm going to wait for either gen 2 or 3","564","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgzyN_bO_u-161xbBsF4AaABAg"
"UgyamxkvWPhVvgF7e_x4AaABAg","Christian Monsivais","https://www.youtube.com/channel/UCF-de6RAEfaPPJTv2QsPP5w","true","2020-03-18 11:41:41","Awesome I love Samsung uwu","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgyamxkvWPhVvgF7e_x4AaABAg"
"Ugy_5Qtnvgi7hEwNasl4AaABAg","Felix Tsang","https://www.youtube.com/channel/UCbEUYnyt9yBkiHLrqUX78hg","true","2020-03-18 11:41:41","The tech is too new, need some polish. The fold 2 is gonna be much better","2","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugy_5Qtnvgi7hEwNasl4AaABAg"
"UgwWz970YzA1fpqxm8F4AaABAg","Killua Zoldyck","https://www.youtube.com/channel/UCR2XBwcJ0Bbf2UUmKdjRXIw","true","2020-03-18 11:41:41","Let's just hope it does not break this time","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgwWz970YzA1fpqxm8F4AaABAg"
"Ugy9J2N8x9v-4A-tOoR4AaABAg","C& V","https://www.youtube.com/channel/UCUJlMalCuciqP0OgUWATOjQ","true","2020-03-18 11:41:41","I have the S10 but I need thissssss","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugy9J2N8x9v-4A-tOoR4AaABAg"
"UgwhxDeLchTSNVPh0qR4AaABAg","GamerGabs83 on YouTube","https://www.youtube.com/channel/UCGP-qlz-3F0bBr5CXvD_UoA","true","2020-03-18 11:41:41","Didn’t they made a trailer like this in February?","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgwhxDeLchTSNVPh0qR4AaABAg"
"Ugyz6p0bD_yVjYn6vOV4AaABAg","TechyOsprey","https://www.youtube.com/channel/UCttE7Xl5YzkfbCb4MinniCg","true","2020-03-18 11:41:41","Reeeeee","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugyz6p0bD_yVjYn6vOV4AaABAg"
"Ugykjv41Z5gi-PUt4lV4AaABAg","mineTurtle DXR","https://www.youtube.com/channel/UCaCoGgOApTpAfe0tau14z9w","true","2020-03-18 11:41:41","Oh shish, it’s finally here","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugykjv41Z5gi-PUt4lV4AaABAg"
"UgyS4h25WIaMWl6puuF4AaABAg","Wasi Master - Arian Mollik Wasi","https://www.youtube.com/channel/UCSxbYxjGCjtf0RAWH6h6wkg","true","2020-03-18 11:41:41","wow","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgyS4h25WIaMWl6puuF4AaABAg"
"UgzkSwGB2zKI_vmJlUZ4AaABAg","이규선","https://www.youtube.com/channel/UCNF82BXevn3MIsGecnrb2nQ","true","2020-03-18 11:41:41","Apple already made foldable devices before Samsung. They are called iPad Pro 3rd Gen and iPhone 6","150","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgzkSwGB2zKI_vmJlUZ4AaABAg"
"Ugz6eUtwqLptDWKhBYd4AaABAg","ZONEofTECH RULES","https://www.youtube.com/channel/UCrxye6lzHa6GoKOZj9cYDhw","true","2020-03-18 11:41:41","Thank you for this! This phone looks so beautiful! What a precious beauty! 😍","2","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugz6eUtwqLptDWKhBYd4AaABAg"
"Ugx1NCC-SpWcatYNE_14AaABAg","Cactus Man","https://www.youtube.com/channel/UCU84dUblp87TkI8PzFauhmg","true","2020-03-18 11:41:41","I don’t think I’ll be paying $2000 for a phone tbh","5","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugx1NCC-SpWcatYNE_14AaABAg"
"Ugx34K7pMlOovz5IKUt4AaABAg","Aram Bk14","https://www.youtube.com/channel/UCqBicfGVhtLmw_FJ_auw-zQ","true","2020-03-18 11:41:41","Wow its back!!🔥","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugx34K7pMlOovz5IKUt4AaABAg"
"UgxYb05gpP1kgpCLZr94AaABAg","Perikles kim","https://www.youtube.com/channel/UC3C23xZoIOsc9oNpGbH6z2w","true","2020-03-18 11:41:41","오 다시 프로모션이 시작된건가!!!!!!!!!!","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgxYb05gpP1kgpCLZr94AaABAg"
"Ugx8z6u4gDU8MOFI1TB4AaABAg","Mayckii Alvarez","https://www.youtube.com/channel/UCJdTCbYHUlgqd9QBb_Vk4uw","true","2020-03-18 11:41:41","Lo quiero... Lastima k soy Pobre 😭","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugx8z6u4gDU8MOFI1TB4AaABAg"
"UgylHT2j_q00wMQLGmp4AaABAg","Megami Noir","https://www.youtube.com/channel/UC84bfNMB1eHoezuQjjcz94g","true","2020-03-18 11:41:41","Here we go again 😂😂","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgylHT2j_q00wMQLGmp4AaABAg"
"UgyH1kI4wxEEmiosUr94AaABAg","Marksy Marksy","https://www.youtube.com/channel/UCMqKCS2GeMEs0h6JIADNI6w","true","2020-03-18 11:41:41","Price?","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgyH1kI4wxEEmiosUr94AaABAg"
"UgxrWGkV_MOyWgptuwd4AaABAg","ッ[CNL] AlexisGamer","https://www.youtube.com/channel/UCJxM4YmIr4-eqofwIikIPUQ","true","2020-03-18 11:41:41","Jajaja","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgxrWGkV_MOyWgptuwd4AaABAg"
"Ugw-rwtCjFZEYOCU4st4AaABAg","Shahrin Islam","https://www.youtube.com/channel/UCaCoUT8s9KpmORrNE1X9jyg","true","2020-03-18 11:41:41","Is it completely safe this time to use?","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugw-rwtCjFZEYOCU4st4AaABAg"
"UgxNg8lEuTu0aZmf_2p4AaABAg","Yair Arroyo123","https://www.youtube.com/channel/UCZgiM731QWjZtQZ1weg23Zw","true","2020-03-18 11:41:41","Wow lovely but I what the note10+❤😭😱","8","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgxNg8lEuTu0aZmf_2p4AaABAg"
"UgybDV5Yyi51qsqfzxl4AaABAg","King Glonk","https://www.youtube.com/channel/UCfBqyDAueJ1ILl88w_JEHzQ","true","2020-03-18 11:41:41","Wait I'm confused, did something happen with the phone before?","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgybDV5Yyi51qsqfzxl4AaABAg"
"UgxDGflpJD9mSihkGYt4AaABAg","KiidPoh","https://www.youtube.com/channel/UCIa-oH5NkyQTn3BRyxtuOgA","true","2020-03-18 11:41:41","Who's copping this ?","2","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgxDGflpJD9mSihkGYt4AaABAg"
"UgzTYK-6SlvuiXsf05d4AaABAg","Juice","https://www.youtube.com/channel/UCU4o-HR74og31-wAa_m-PJw","true","2020-03-18 11:41:41","I swear Galaxy phone camera systems helped me gain over 10k YouTube subscribers, monthly brand deals, became a local celebrity in my town here in south Florida and signed with a PR marketing firm. #teamsamsung","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgzTYK-6SlvuiXsf05d4AaABAg"
"Ugz7nzxicM0c3CZlQkp4AaABAg","Irok 121","https://www.youtube.com/channel/UC68O824jI9Oy6TVNPfu6ITg","true","2020-03-18 11:41:41","To all the questions: it's the official intro, so I'd hope they'd fix it","2","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugz7nzxicM0c3CZlQkp4AaABAg"
"Ugz0wwfrbkxXeA_m6ph4AaABAg","Orbital","https://www.youtube.com/channel/UCbpP1q6EXq3CrQeI6jhEr7w","true","2020-03-18 11:41:41","Nintendo DSi plus internet.","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugz0wwfrbkxXeA_m6ph4AaABAg"
"UgwtIjmsjKA3Jxx0_qt4AaABAg","KIDDOOZ","https://www.youtube.com/channel/UCX8UF4K3ir_-Sk_IFIeYT7Q","true","2020-03-18 11:41:41","178 view","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgwtIjmsjKA3Jxx0_qt4AaABAg"
"UgwfYe8heqS2lsz3ew54AaABAg","Ashiq Sam","https://www.youtube.com/channel/UCQtTZjzjHtFAcbHxTgYxj7A","true","2020-03-18 11:41:41","Better Not Break This Time!!!","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgwfYe8heqS2lsz3ew54AaABAg"
"UgwZ4K4EPde_-DBFJvJ4AaABAg","Bloody","https://www.youtube.com/channel/UCxtsWerN5_nQqQrmzdbDKqQ","true","2020-03-18 11:41:41","Is this a reupload or is this a fixed one coming out?","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgwZ4K4EPde_-DBFJvJ4AaABAg"
"UgyhviALxRk9ye7ro-V4AaABAg","Dylan Brewer","https://www.youtube.com/channel/UCQPNktvmdl9zQJ_ATYKTA5w","true","2020-03-18 11:41:41","Oh yeah yeah","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgyhviALxRk9ye7ro-V4AaABAg"
"UgxJQaaml5fnByVOYvh4AaABAg","MAGD 3ZAB","https://www.youtube.com/channel/UC3rsm_GT-BUG-cwxdGLOxFA","true","2020-03-18 11:41:41","كم شخص عربي موجود","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgxJQaaml5fnByVOYvh4AaABAg"
"Ugztv4gMLYu35xkYFih4AaABAg","Max Pfaff","https://www.youtube.com/channel/UCNZ_MY0hT2VgZpkOTsRhpfA","true","2020-03-18 11:41:41","It's back😱","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugztv4gMLYu35xkYFih4AaABAg"
"Ugzr7D2i2iiJerDZN0x4AaABAg","Blue Shurburt","https://www.youtube.com/channel/UC6MuOup-UAWhNlpKSwjARPg","true","2020-03-18 11:41:41","18th","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugzr7D2i2iiJerDZN0x4AaABAg"
"UgxGbtsH7WmouuXwI-14AaABAg","김민성","https://www.youtube.com/channel/UCYsCg4k625DURVT2HLnFrXg","true","2020-03-18 11:41:41","O my god","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgxGbtsH7WmouuXwI-14AaABAg"
"UgxnHcO7IHIPsX3qc454AaABAg","Jackson Boyd","https://www.youtube.com/channel/UCtWZ90C938f1FTeJsbd8sfQ","true","2020-03-18 11:41:41","Hopefully this is actually good and we can do a review","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgxnHcO7IHIPsX3qc454AaABAg"
"UgxQj599OhyjQhtij3x4AaABAg","Sheiry Delos Reyes","https://www.youtube.com/channel/UCTAMvrXbNVRhMT8xt8lyAFA","true","2020-03-18 11:41:41","My heart ❤","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgxQj599OhyjQhtij3x4AaABAg"
"Ugza4xr7yaOGp8bxh-V4AaABAg","Jody Mitoma's Videos","https://www.youtube.com/channel/UCNFewXE0YjOlrAirE6gz5cA","true","2020-03-18 11:41:41","That front screen needs to be taller, and use up more of the empty space. It looks very weird. Other than that, I love the innovation Samsung. Thank you. :)","26","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=Ugza4xr7yaOGp8bxh-V4AaABAg"
"UgyUFpZu1vG7T3r_EXx4AaABAg","Shenal Dilmith","https://www.youtube.com/channel/UCgMyu2FmXijov_KabFSatSg","true","2020-03-18 11:41:41","Fold is Back Guys.. 😘😍😍","3","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgyUFpZu1vG7T3r_EXx4AaABAg"
"UgzMy0A8dmE43-eEWc14AaABAg","EddyGraphic","https://www.youtube.com/channel/UCaMxyiA1R6DVxqJ4cuslN8Q","true","2020-03-18 11:41:41","If only that gigantic notch wasn't there....","1","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgzMy0A8dmE43-eEWc14AaABAg"
"UgxXhtvMutcWW86_IJZ4AaABAg","jeremon GO","https://www.youtube.com/channel/UC7grP9cO9gJp30IVO3xEunA","true","2020-03-18 11:41:41","Is your first time?...","0","https://www.youtube.com/watch?v=E9ydQoi2VbA&lc=UgxXhtvMutcWW86_IJZ4AaABAg"
